question,intent label
purchased jbl c100 si.. 2 ear-tips are missing from the box.. How much you people cheat your customer...,report_missing_item
"Day 3 of my @115821  package getting on a @115817  truck, circling town,  not getting delivered by 8pm, &amp; returning to the warehouse. Super efficient operation.",check_delivery_delay
Amazon please give me an invite for Amazon echo Dot or i will start to cry.,other_query
Please help. I keep getting told they can’t find my account. This is because the hacker changed my email address!. Why won’t they look...,manage_account_settings
"i have got this message "" Congratz! Rs.5000 has been credited to your Amazon Pay Balance wallet. Valid till Midnight 11: 59 PM. https://t.co/IEiX0pvA4e""",investigate_unknown_charge
So tomorrow i will try my luck in sale for #miy1 @115850 @160663 @93609 @93610 i hope i will get success #4gb64gb 😊😀😁,other_query
Its very #shameless and I really feel that @115850 hv bcm #Cheater .,other_query
valling amazon n talking with cce is next to impossible - so bad customer responsiveness,contact_support
Also one of the boxes was damaged with a hole and in that box was a split open bag of litter https://t.co/81zGds1ZGM,report_missing_item
Are u guys actually trying to solve my issue by just sending the same mails again and again? U think this is fun?You'll get fun by tomorrow.,contact_support
"today was the delivery, carrier is amzl us. https://t.co/mK4UTsxPsV",track_package
"Now I’ve just received another email saying it’s out for delivery, the same email I got first thing this morning 🤷🏼‍♀️ what’s going on?",check_delivery_delay
@AmazonHelp Same here!!!,contact_support
November 1st - 3rd. How come I can just get it prime delivered for tomorrow if I buy a new copy? Why do I pay for a prime membership :(,investigate_unknown_charge
@115850  Where is my refund? I am going to file FIR against @149473  and @115850,track_refund
wo bleibt meine Bestellung? https://t.co/7cSa1cDGwE,track_package
Hello @AmazonHelp,contact_support
N faço ideia.. compro numa taxa maior q leio. Já tem outros na fila,investigate_unknown_charge
"Got disappointed, wrong item delivered. When applied for return, no response from Amazon. Order no 406-2540601-7024356",check_return_eligibility
Playtime with Petra the African Grey #alexa @115833 @115821 @2662 @45325 #birdtoy @215 https://t.co/KVXhuoyP2C,other_query
Te amo @116875 ❤️,other_query
I ain’t finna play with no fuckin Amazon I’m out here waiting on my package where yaw fuck niggas at @115821,report_missing_package
This is the link to login to the account. It is still not working.,reset_password
The only reason I ordered more is because it offered free shipping. It’s just deceitful to offer free shipping if you know I’m in thailand,check_shipping_policies
Warum kann man denn wenn man jemandem ein Geschenk (an seine Wunschzetteladresse) kauft nicht die gespeicherten Zahlungsarten verwenden?,manage_wallet_cards
"Par contre @120533 , vous allez très vite me rembourser mes colis NON LIVRABLES parce que vous ne savez pas effectué le tri correctement.",track_refund
I've already contacted support 2 complain specifically about this and asked for carrier feedback to be passed along but only got 'I'll try',contact_support
So the replacement order I was promised today - I now have an email saying if it hasn't arrived by 10th to get back in touch? 😤,check_delivery_delay
Fur sure wont renew amazon prime... money down the drain 🤦🏼‍♀️,other_query
"@115821 Error: instead of playing the abc alphabet song, @115833 plays a suicide song named “abc” when saying “Alexa, play abc”",other_query
"ta tête quand tu as commandé mario O depuis des mois et que t’attends qu’il soit envoyé ... , et là il passe par @77516 😵 https://t.co/etmypphn7y",track_package
I’ve been waiting over 72 hours for your account specialists to unlock my account and have sent an email 3 times since then,contact_support
"Alexa, what's the nerdiest costume? @115833 https://t.co/WZbEgUWv8N",other_query
I hav to leav for ddn ..my colg resumes on monday.pleade..i needed kindle urgently,check_delivery_delay
I can not afford to buy another product and in this festive seasong i need this amount for other things.,investigate_unknown_charge
J’ai envoyé deux messages sur votre site via ma commande sur mon compte. Aucunes réponses,contact_support
Waited yesterday but didn't receive. Today morning I get a message that it was delivered last night!! Still not received. @AmazonHelp https://t.co/N6BMhWAIsO,report_missing_package
"eu assinei o Kindle Unlimited sem querer, se eu cancelar agora mesmo serei cobrado normalmente??",manage_account_settings
Done that were of no help. #UselessCheatingApp.,submit_feedback
"Amazon, your delivery of this package SUCKS!",check_delivery_delay
"received my prime package @ 9:30pm last night; 4 days after reported 2-day delivery. consider improving notifications system, please?",check_delivery_delay
Nein. Betriebssystem zu neu. App muss angepasst werden.,other_query
"Oh. And what about you, you tell a lie your customers. I don't get any single call your delivery agent. If you speak truth show me proof.",report_missing_package
It could be me being stupid but cant find it https://t.co/CAg2SabqkG,contact_support
Attempting to ask a question on product page throws this message. Why am I not allowed to ask a question? https://t.co/2lGGlDmEP9,contact_support
Can I return an item that I had personalized?,check_return_eligibility
Am I allowed to get a refund on my Amazon Pharmacy medicine?,check_return_eligibility
Can I return a car I bought on Amazon?,check_return_eligibility
What do I do if my final sale item arrives damaged?,check_return_eligibility
Are trading card games returnable?,check_return_eligibility
Can I get a refund for an Amazon Haul item that costs two dollars?,check_return_eligibility
How many days do I have to return an item?,check_return_eligibility
Do I need to keep the original box to return something?,check_return_eligibility
Can I exchange my item instead of getting a refund?,check_return_eligibility
Do I need to include the tags and original packaging to return something?,check_return_eligibility
Can I return an item if I took the hygiene seal off?,check_return_eligibility
Where can I find the exact date I need to return my item by?,check_return_eligibility
Why was I charged a restocking fee for my return?,check_restocking_fees
How much can Amazon deduct from my refund for a damaged return?,check_restocking_fees
Do I have to return the item in its original condition?,check_restocking_fees
Can Amazon refuse my full refund if parts are missing?,check_restocking_fees
Why did my Luxury Store return receive a 100% fee?,check_restocking_fees
Why do I have to pay for return shipping?,check_restocking_fees
Are Amazon returns always free?,check_restocking_fees
Why was I charged to return a heavy item?,check_restocking_fees
Does my return history affect return fees?,check_restocking_fees
How are Amazon return shipping fees calculated?,check_restocking_fees
How do I request a replacement for an item that arrived damaged or defective?,modify_order
