question,intent label
Please show me how to delete teen order,manage_account_teen_settings
What is the way to check the duplicate charge?,payment_issues_unknown_charges
I'm trying to troubleshoot my declined payment,payment_issues_declines_retries
I need to resolve payment retry,payment_issues_declines_retries
What is the way to calculate the partial refund fee?,refund_restocking_fees
Can I change account settings on Amazon?,manage_account_general_settings
I want to cancel my opt out marketing,other_query
I want to change my login fail,manage_account_login_security
I need to invite teen login,manage_account_teen_settings
Can I update shipping address on order on Amazon?,modify_order
What is the way to update the refund tracking status query?,refund_tracking_status
I need assistance to check my local currency,payment_issues_currency_converter
Can you help me archive my account settings?,manage_account_general_settings
What is the way to approve the teen login?,manage_account_teen_settings
Is it possible to troubleshoot this declined payment?,payment_issues_declines_retries
I need to investigate unrecognized transaction,payment_issues_unknown_charges
I need assistance to manage my customer support legal query,customer_support_legal
I'm trying to find my parcel tracking info,delivery_status_tracking_details
How do I return the personalized products?,refund_returns_eligibility
I need to recognize fake texts,payment_issues_fraud_scams
How do I switch the phone number account?,manage_account_profiles_devices
I want to change my details regarding delivery status undeliverable,delivery_status_undeliverable
Please show me how to identify payment scam,payment_issues_fraud_scams
I need assistance to check my archived orders,manage_account_general_settings
I'm trying to complete my chat translation,customer_feedback
Is it possible to print this business receipt?,billing
I'm trying to convert my local currency,payment_issues_currency_converter
What is the way to approve the teen approval?,manage_account_teen_settings
Can I report fake texts on Amazon?,payment_issues_fraud_scams
What is the way to check the language preference?,manage_account_general_settings
I need to delete teen login,manage_account_teen_settings
I need assistance to check my gift card balance,manage_account_general_settings
I need assistance to avoid my gift card scam,payment_issues_fraud_scams
I need to manage delivery status rules policies query,delivery_status_rules_policies
How do I manage the backup payment method?,payment_issues_cards_wallet
What is the way to set up the household teen?,manage_account_teen_settings
Can you help me track my tracking link?,delivery_status_tracking_details
I want to initiate my return window,refund_returns_eligibility
I need assistance to find my invoice pdf,billing
Please show me how to manage details regarding refund tracking status,refund_tracking_status
I need to report fake texts,payment_issues_fraud_scams
I want to modify my teen approval,manage_account_teen_settings
I need to identify prime subscription charge,payment_issues_unknown_charges
What documentation is needed for deceased account closure?,customer_support_bereavement
I want to find my photo delivery,delivery_status_tracking_details
What is the way to identify the payment scam?,payment_issues_fraud_scams
